[web_app]2022/08/20 - 16:41:47.785	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000013652}
[web_app]2022/08/20 - 16:41:47.792	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.00329941}
[web_app]2022/08/20 - 16:42:12.026	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000263109}
[web_app]2022/08/20 - 16:42:12.033	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000014134}
[web_app]2022/08/20 - 16:42:12.039	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.003635903}
[web_app]2022/08/20 - 16:42:28.391	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.00037821}
[web_app]2022/08/20 - 16:42:28.402	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.00001671}
[web_app]2022/08/20 - 16:42:28.407	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "POST", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.002596528}
[web_app]2022/08/20 - 16:42:49.455	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community	{"status": 200, "method": "GET", "path": "/api/v1/community", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000287512}
[web_app]2022/08/20 - 16:42:49.463	[34minfo[0m	/Users/ge/Documents/code/gopath/web_app/middleware/logger.go:19	/api/v1/community_post	{"status": 200, "method": "OPTIONS", "path": "/api/v1/community_post", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1", "errors": "", "cost": 0.000013557}
